"risk_level","total_transactions"
"-93.458822","1"
"-78.08101500000001","1"
"-90.339361","1"
"-106.54153899999999","1"
"-90.98161400000001","1"
"-96.975909","1"
"-75.39879","1"
"-81.814045","1"
"-92.37384200000001","1"
"-89.467754","1"
"-73.350319","1"
"-155.380224","1"
"-82.805877","1"
"-117.67615500000001","1"
"-86.909068","1"
"-89.966959","1"
"-117.84633400000001","1"
"-83.867925","1"
"-82.33004100000001","1"
"-101.25547900000001","1"
"-88.11484","1"
"-105.30135800000001","1"
"-82.370597","1"
"-95.891246","1"
"-71.999572","1"
"-87.14325799999999","1"
"-82.462852","1"
"-73.082373","1"
"-78.80043","1"
"-97.83036700000001","1"
"-116.52571599999999","1"
"-74.28189499999999","1"
"-74.38618100000001","1"
"-116.3373","1"
"-81.255528","1"
"-123.890548","1"
"-86.225684","1"
"-90.388499","1"
"-92.799525","1"
"-82.656977","1"
"-90.122387","1"
"-85.25095999999999","1"
"-82.659285","1"
"-97.982027","1"
"-95.840152","1"
"-90.748489","1"
"-95.053061","1"
"-73.523123","1"
"-87.305269","1"
"-80.961321","1"
"-79.353298","1"
"-85.68329","1"
"-100.124592","1"
"-74.838766","1"
"-98.262895","1"
"-88.113893","1"
"-88.37445100000001","1"
"-116.593833","1"
"-123.60683","1"
"-107.412341","1"
"-91.688092","1"
"-164.700548","1"
"-95.15491899999999","1"
"-67.96330400000001","1"
"-86.761868","1"
"-71.559758","1"
"-95.063572","1"
"-82.559584","1"
"-92.32000500000001","1"
"-86.94133599999999","1"
"-82.41006","1"
"-79.989853","1"
"-123.900521","1"
"-82.365337","1"
"-103.549796","1"
"-82.158221","1"
"-90.40852199999999","1"
"-95.878341","1"
"-109.059351","1"
"-84.880023","1"
"-92.625798","1"
"-82.539041","1"
"-76.09203000000001","1"
"-87.100755","1"
"-90.372999","2"
"-97.55201600000001","1"
"-77.67205600000001","1"
"-98.155178","1"
"-156.055452","1"
"-124.927315","1"
"-92.586729","1"
"-82.927801","1"
"-87.108065","1"
"-95.85355899999999","1"
"-105.40820900000001","1"
"-94.79446300000001","1"
"-93.65487399999999","1"
"-91.85325300000001","1"
"-82.85769499999999","1"
"-122.53071499999999","1"
"-91.114274","1"
"-122.99902800000001","1"
"-77.469852","1"
"-92.400144","1"
"-86.064322","1"
"-91.352239","1"
"-75.52504499999999","1"
"-73.868472","1"
"-74.8879","1"
"-87.094674","1"
"-80.85887199999999","1"
"-91.363419","1"
"-73.05066500000001","1"
"-88.34078000000001","1"
"-98.875476","1"
"-78.045622","1"
"-83.986884","1"
"-85.041586","1"
"-87.282108","1"
"-82.362511","1"
"-96.826588","1"
"-118.013601","1"
"-87.269677","1"
"-124.652239","1"
"-81.273004","1"
"-76.625085","1"
"-90.91274200000001","1"
"-82.596101","1"
"-118.146948","1"
"-86.460155","1"
"-72.321156","1"
"-86.154964","1"
"-81.920048","1"
"-96.587063","1"
"-90.304648","1"
"-88.845433","1"
"-84.174456","1"
"-104.722941","1"
"-92.726311","1"
"-111.185809","1"
"-94.67486099999999","1"
"-110.345013","1"
"-83.75640899999999","1"
"-89.94979599999999","1"
"-104.835689","1"
"-83.93494","1"
"-83.36535500000001","1"
"-84.746562","1"
"-81.075742","1"
"-80.559411","1"
"-71.069389","1"
"-89.356104","1"
"-83.24391800000001","1"
"-101.688061","1"
"-122.65954199999999","1"
"-95.068712","1"
"-88.356951","1"
"-91.364862","1"
"-88.583649","1"
"-94.546998","1"
"-110.683224","1"
"-123.320879","1"
"-107.362201","1"
"-88.233379","1"
"-85.212705","1"
"-92.326498","1"
"-71.083176","1"
"-76.733388","1"
"-76.900837","1"
"-93.917406","1"
"-83.832951","1"
"-91.053134","1"
"-91.767306","1"
"-75.689877","1"
"-86.582891","1"
"-80.5517","1"
"-71.108662","1"
"-89.401115","1"
"-75.478763","1"
"-76.57857","1"
"-82.619259","1"
"-71.558531","1"
"-83.351737","1"
"-83.944084","1"
"-98.632615","1"
"-94.275801","1"
"-106.437775","1"
"-116.321757","1"
"-122.12155200000001","1"
"-75.194241","1"
"-83.686585","1"
"-98.91753","1"
"-82.84703","1"
"-91.47859100000001","1"
"-121.63161200000002","1"
"-91.609188","1"
"-84.905474","1"
"-78.515345","1"
"-81.60401800000001","1"
"-95.31485500000001","1"
"-73.65855400000001","1"
"-87.914664","1"
"-73.848337","1"
"-88.45523","1"
"-87.467311","1"
"-90.69990899999999","1"
"-86.626261","1"
"-83.61555200000001","1"
"-83.09776600000001","1"
"-106.06405900000001","1"
"-84.99883","1"
"-87.104353","1"
"-116.497215","1"
"-94.683696","1"
"-117.099681","1"
"-99.723773","1"
"-95.94268199999999","1"
"-89.513049","1"
"-122.712443","1"
"-79.57266700000001","1"
"-110.365522","1"
"-87.66774000000001","1"
"-119.16301000000001","1"
"-98.205034","1"
"-110.596298","1"
"-89.486179","1"
"-74.517986","1"
"-112.742547","1"
"-83.568708","1"
"-96.58309","1"
"-78.95334100000001","1"
"-74.345069","1"
"-155.708365","1"
"-76.865575","1"
"-106.09426","1"
"-90.24722299999999","1"
"-81.948482","1"
"-90.177711","1"
"-91.975893","1"
"-89.594199","1"
"-93.58523199999999","1"
"-85.270483","1"
"-89.28623499999999","1"
"-92.50367299999999","1"
"-82.778596","1"
"-89.929796","1"
"-85.614918","1"
"-73.199956","1"
"-73.839478","1"
"-86.959459","1"
"-73.794616","1"
"-73.70014599999999","1"
"-79.82350500000001","1"
"-78.174778","1"
"-117.246232","1"
"-73.098644","1"
"-92.826545","1"
"-73.693577","1"
"-83.97282","1"
"-119.671978","1"
"-96.93085400000001","1"
"-76.59757900000001","1"
"-98.54262","1"
"-99.09687","1"
"-90.026961","1"
"-95.770451","1"
"-69.609825","1"
"-83.2863","1"
"-123.165373","1"
"-88.97959300000001","1"
"-75.280201","1"
"-86.702949","1"
"-73.056411","1"
"-96.22619399999999","1"
"-78.932283","1"
"-101.350994","1"
"-75.016129","1"
"-77.304767","1"
"-96.679866","2"
"-87.580364","1"
"-118.00400800000001","1"
"-78.20184300000001","1"
"-110.44357","1"
"-78.921415","1"
"-117.01876000000001","1"
"-93.59181099999999","1"
"-80.012446","1"
"-88.219308","1"
"-67.935499","1"
"-96.557604","1"
"-77.642377","1"
"-83.151714","1"
"-74.07039499999999","1"
"-78.195587","1"
"-122.78052","1"
"-99.48358","1"
"-98.57800300000001","1"
"-83.677373","1"
"-91.612648","1"
"-88.429364","1"
"-116.964399","1"
"-82.577621","1"
"-98.267558","1"
"-117.275318","1"
"-113.592752","1"
"-82.679735","1"
"-85.729843","1"
"-85.30279399999999","1"
"-77.471958","1"
"-79.322799","1"
"-87.939509","1"
"-87.839488","1"
"-89.453698","1"
"-76.33261","1"
"-88.08745400000001","1"
"-97.653306","1"
"-97.08633499999999","1"
"-109.08436499999999","1"
"-114.797955","1"
"-90.445961","1"
"-74.122226","1"
"-86.65065899999999","1"
"-95.096811","1"
"-82.236634","1"
"-166.342613","1"
"-80.855092","1"
"-93.66177900000001","1"
"-81.229805","1"
"-95.981169","1"
"-82.791597","1"
"-92.92350400000001","1"
"-95.681493","1"
"-74.779026","1"
"-97.18097","1"
"-90.385068","1"
"-105.900475","1"
"-86.255202","1"
"-74.527739","1"
"-93.860892","1"
"-97.871814","1"
"-124.06206599999999","1"
"-98.122943","1"
"-76.163364","1"
"-83.06004399999999","1"
"-83.891564","1"
"-83.452795","1"
"-123.55143100000001","1"
"-117.60703799999999","1"
"-86.092675","1"
"-85.231791","1"
"-87.635734","1"
"-87.551162","1"
"-107.371923","1"
"-74.205802","1"
"-95.455578","1"
"-74.270088","1"
"-88.381677","1"
"-72.3822","1"
"-110.13843600000001","1"
"-78.486521","1"
"-72.976156","1"
"-90.120701","1"
"-86.974836","1"
"-78.778634","1"
"-91.068748","1"
"-97.33991800000001","1"
"-74.577566","1"
"-108.90744099999999","1"
"-84.32459399999999","1"
"-97.132223","1"
"-95.98246999999999","1"
"-92.599294","1"
"-81.033926","1"
"-95.925866","1"
"-89.550317","1"
"-91.118325","1"
"-80.35878100000001","1"
"-82.72156","1"
"-94.095472","1"
"-100.849925","1"
"-122.469401","1"
"-82.500642","1"
"-123.743398","1"
"-96.259967","1"
"-105.11851200000001","1"
"-89.983333","1"
"-95.423885","1"
"-80.286","1"
"-88.41025","1"
"-105.14262","1"
"-78.874415","1"
"-97.714621","1"
"-118.16873000000001","1"
"-74.594448","1"
"-88.367988","1"
"-94.849174","1"
"-73.802006","1"
"-74.243627","1"
"-88.21014100000001","1"
"-97.381773","1"
"-97.883587","1"
"-96.016674","1"
"-85.834079","1"
"-83.20903299999999","1"
"-87.354285","1"
"-166.453925","1"
"-97.106533","1"
"-67.701993","1"
"-84.833288","1"
"-80.50755","1"
"-89.726629","1"
"-91.510856","1"
"-81.269631","1"
"-84.800335","1"
"-83.730701","1"
"-83.850076","1"
"-73.708175","1"
"-76.256128","1"
"-88.986337","1"
"-108.683223","1"
"-87.98705","1"
"-90.565275","1"
"-89.930162","1"
"-77.362668","1"
"-118.70684399999999","1"
"-81.087058","1"
"-73.627771","1"
"-75.971315","1"
"-90.143863","1"
"-71.113945","1"
"-86.378361","1"
"-84.299038","1"
"-69.628153","1"
"-75.352126","1"
"-75.547955","1"
"-77.503199","1"
"-74.125537","1"
"-86.967954","1"
"-84.46658599999999","1"
"-98.933208","1"
"-82.488162","1"
"-112.476096","1"
"-80.27940100000001","1"
"-76.240228","1"
"-88.018528","1"
"-85.786372","1"
"-85.588512","1"
"-83.19079599999999","1"
"-123.55248600000002","1"
"-98.41147099999999","1"
"-89.66425699999999","1"
"-83.296811","1"
"-88.533997","1"
"-77.701411","1"
"-83.95401899999999","1"
"-70.449938","1"
"-73.44203","1"
"-95.534903","1"
"-72.90954599999999","1"
"-74.455","1"
"-105.68516100000001","1"
"-86.682208","1"
"-82.85544","1"
"-88.240498","1"
"-85.725666","1"
"-108.727622","1"
"-97.18449","1"
"-94.753067","1"
"-87.176989","1"
"-75.704235","1"
"-75.776188","1"
"-72.93498100000001","1"
"-90.726714","1"
"-88.109153","1"
"-94.059587","1"
"-82.06301500000001","1"
"-82.197509","1"
"-85.458366","1"
"-73.240092","1"
"-88.569425","1"
"-94.333752","1"
"-91.50170899999999","1"
"-83.001372","1"
"-98.72913199999999","1"
"-91.557266","1"
"-72.449145","1"
"-96.884408","1"
"-76.78218199999999","1"
"-90.221548","1"
"-87.781032","1"
"-97.227295","1"
"-73.12804200000001","1"
"-92.043338","1"
"-105.490904","1"
"-83.639696","1"
"-99.416613","1"
"-91.121337","1"
"-94.67715600000001","1"
"-112.93273700000002","1"
"-85.989891","1"
"-73.13685500000001","1"
"-72.699176","1"
"-104.986675","1"
"-100.30932800000001","1"
"-91.443332","1"
"-101.34084399999999","1"
"-85.49819000000001","1"
"-73.988743","1"
"-97.594637","1"
"-100.272273","1"
"-100.991263","1"
"-80.56187","1"
"-97.307579","1"
"-75.119328","1"
"-82.320814","1"
"-103.919529","1"
"-98.01167199999999","1"
"-122.45298100000001","1"
"-80.33704300000001","1"
"-91.212313","1"
"-75.481767","1"
"-86.30665400000001","1"
"-111.79274299999999","1"
"-76.40894399999999","1"
"-98.65568499999999","1"
"-72.254972","1"
"-97.667677","1"
"-74.740492","1"
"-98.298312","1"
"-92.33961","1"
"-82.090325","1"
"-86.995917","1"
"-75.612578","1"
"-87.999361","1"
"-87.225522","1"
"-96.964892","1"
"-104.880468","1"
"-88.61784300000001","1"
"-87.75885699999999","1"
"-98.509185","1"
"-88.485637","1"
"-85.130531","1"
"-78.508841","1"
"-110.28433400000002","1"
"-76.648498","1"
"-86.284037","1"
"-87.301721","1"
"-120.72693100000001","1"
"-105.992448","1"
"-90.02309","1"
"-108.640056","1"
"-72.49445899999999","1"
"-118.360257","1"
"-122.538098","1"
"-123.117694","1"
"-74.685253","1"
"-108.6917","1"
"-83.183298","1"
"-122.748186","1"
"-123.443499","1"
"-77.750664","1"
"-90.528842","1"
"-87.64857099999999","1"
"-78.872034","1"
"-96.50137","1"
"-73.34983299999999","1"
"-97.16370500000001","1"
"-90.781155","1"
"-82.084986","1"
"-90.626993","1"
"-96.250985","1"
"-87.359377","1"
"-97.047209","1"
"-98.128663","1"
"-82.757613","1"
"-94.962532","1"
"-111.885213","1"
"-109.070031","1"
"-69.726175","1"
"-89.787114","1"
"-95.199298","1"
"-166.557557","1"
"-97.32593100000001","1"
"-95.816215","1"
"-100.043977","1"
"-82.157563","1"
"-81.735466","1"
"-111.979794","1"
"-78.858754","1"
"-123.54793500000001","1"
"-95.08427900000001","1"
"-87.546116","1"
"-86.352013","1"
"-92.812043","1"
"-96.356173","1"
"-106.069024","1"
"-86.776089","1"
"-112.18354199999999","1"
"-96.90949","1"
"-83.336125","1"
"-74.92094200000001","1"
"-165.68776599999998","1"
"-99.929007","1"
"-78.964337","1"
"-80.750149","1"
"-89.292811","1"
"-87.175455","1"
"-82.84081","1"
"-77.442429","1"
"-92.091623","1"
"-92.87047","1"
"-105.463425","1"
"-104.85163100000001","1"
"-99.666744","1"
"-123.59323799999999","1"
"-74.43381","1"
"-96.584166","1"
"-87.78397199999999","1"
"-90.177859","1"
"-90.74358000000001","1"
"-83.013397","1"
"-118.336176","1"
"-93.013122","1"
"-72.120717","1"
"-89.193287","1"
"-117.21111299999998","1"
"-73.58216999999999","1"
"-96.14550899999999","1"
"-90.417069","1"
"-84.756349","1"
"-110.20281899999999","1"
"-97.81620500000001","1"
"-85.30414","1"
"-81.68059699999999","1"
"-86.991937","1"
"-96.99985600000001","1"
"-81.016059","1"
"-98.074361","1"
"-95.16215799999999","1"
"-91.033836","1"
"-86.339277","1"
"-96.459091","1"
"-96.608226","1"
"-97.222797","1"
"-86.720184","1"
"-91.560612","1"
"-97.21465699999999","1"
"-85.690545","1"
"-123.547068","1"
"-73.388296","1"
"-75.17116800000001","1"
"-89.537382","1"
"-109.76264499999999","1"
"-91.569568","1"
"-81.00447700000001","1"
"-69.18531899999999","1"
"-80.65567","1"
"-81.716713","1"
"-90.546971","1"
"-88.218469","1"
"-91.927389","1"
"-80.371993","1"
"-90.778611","1"
"-109.396624","1"
"-73.959621","1"
"-88.249826","1"
"-84.14075799999999","1"
"-154.43702199999998","1"
"-88.148493","1"
"-98.413894","1"
"-91.862914","1"
"-82.064475","1"
"-76.10053","1"
"-82.973137","1"
"-84.855174","1"
"-82.22169699999999","1"
"-73.155839","1"
"-80.141755","1"
"-80.455828","1"
"-99.711559","1"
"-99.815239","1"
"-77.760101","1"
"-80.400028","1"
"-110.249901","1"
"-85.73847099999999","1"
"-96.149454","1"
"-82.492544","1"
"-72.271852","1"
"-85.425147","1"
"-124.445706","1"
"-94.471184","1"
"-94.13614","1"
"-84.22740300000001","1"
"-90.47591899999999","1"
"-110.38494299999999","1"
"-75.122805","1"
"-75.93655","1"
"-80.470698","1"
"-72.222701","1"
"-99.368524","1"
"-75.859465","1"
"-80.52906999999999","1"
"-88.183149","1"
"-79.325552","1"
"-97.16403000000001","1"
"-79.74860100000001","1"
"-82.965683","1"
"-85.721288","1"
"-82.299159","1"
"-117.45296100000002","1"
"-101.506573","1"
"-122.745341","1"
"-94.96963000000001","1"
"-97.234305","1"
"-97.01334","1"
"-91.585065","1"
"-90.237215","1"
"-84.115946","1"
"-81.85472299999999","1"
"-74.546403","1"
"-83.607843","1"
"-91.172725","1"
"-85.989338","1"
"-97.645247","1"
"-93.534571","1"
"-83.053125","1"
"-97.94779799999999","1"
"-80.202114","1"
"-85.225612","1"
"-93.986503","1"
"-86.24508900000001","1"
"-87.554846","1"
"-85.92328499999999","1"
"-75.829987","1"
"-155.35013899999998","1"
"-104.920282","1"
"-75.603163","1"
"-89.772769","1"
"-83.487773","1"
"-70.858856","1"
"-114.681595","1"
"-111.164281","1"
"-92.703243","1"
"-92.978587","1"
"-97.02261999999999","1"
"-118.317968","1"
"-85.01379","1"
"-87.573965","1"
"-98.242028","1"
"-75.73684300000001","1"
"-117.220056","1"
"-89.034401","1"
"-90.045037","1"
"-90.263878","1"
"-83.805022","1"
"-83.40055799999999","1"
"-91.02492600000001","1"
"-90.22460699999999","1"
"-110.33666399999998","1"
"-82.82039499999999","1"
"-122.916334","1"
"-92.524686","1"
"-96.830524","1"
"-117.885989","1"
"-82.400632","1"
"-94.106971","1"
"-81.314043","1"
"-122.67214299999999","1"
"-98.697113","1"
"-90.852777","1"
"-89.18964","1"
"-99.479125","1"
"-92.65879699999999","1"
"-154.53461299999998","1"
"-99.41305799999999","1"
"-99.6718","1"
"-89.279537","1"
"-94.068303","1"
"-123.23813100000001","1"
"-78.45625","1"
"-92.878074","1"
"-90.201782","1"
"-74.528352","1"
"-86.33284300000001","1"
"-111.316499","1"
"-95.631041","1"
"-105.24923600000001","1"
"-110.818854","1"
"-81.43311700000001","1"
"-89.476016","1"
"-97.443562","1"
"-87.363833","1"
"-92.791303","1"
"-81.240674","1"
"-111.10333999999999","1"
"-94.30023299999999","1"
"-89.791494","1"
"-76.633418","1"
"-110.64221200000001","1"
"-94.60389599999999","1"
"-72.91038499999999","1"
"-93.02954100000001","1"
"-85.706376","1"
"-82.454074","1"
"-88.123855","1"
"-99.777702","1"
"-87.17641","1"
"-89.152399","1"
"-104.740386","1"
"-123.296419","1"
"-99.607802","1"
"-73.145092","1"
"-91.287787","1"
"-94.152898","1"
"-86.021341","1"
"-90.90314000000001","1"
"-82.15238000000001","1"
"-91.394159","1"
"-86.602099","1"
"-90.87328000000001","1"
"-82.33937","1"
"-98.17648","1"
"-99.671809","1"
"-91.01388399999999","1"
"-90.080664","1"
"-92.27780899999999","1"
"-111.1158","1"
"-73.724948","1"
"-123.321211","1"
"-73.219015","1"
"-87.333526","1"
"-103.045553","1"
"-87.680936","1"
"-69.939394","1"
"-72.71550500000001","1"
"-79.07083","1"
"-98.60874","1"
"-122.169904","1"
"-92.808153","1"
"-87.152651","1"
"-111.32835","1"
"-96.007522","1"
"-94.416853","1"
"-86.747202","1"
"-122.400333","1"
"-91.06779300000001","1"
"-92.245719","1"
"-82.442908","1"
"-91.23265400000001","1"
"-90.674204","1"
"-87.142025","1"
"-88.398646","1"
"-96.943765","1"
"-76.564235","1"
"-107.693226","1"
"-82.701166","1"
"-122.622646","1"
"-73.600288","1"
"-95.54723299999999","1"
"-103.38058000000001","1"
"-91.469369","1"
"-75.91976","1"
"-124.89684399999999","1"
"-80.915094","1"
"-80.20975200000001","1"
"-93.997344","1"
"-87.836036","1"
"-91.082404","1"
"-91.226325","1"
"-99.40652299999999","1"
"-91.407754","1"
"-91.002564","1"
"-95.531341","1"
"-73.506045","1"
"-83.222107","1"
"-83.664342","1"
"-96.056666","1"
"-96.959458","1"
"-86.028439","1"
"-93.46806099999999","1"
"-106.180034","1"
"-123.00456100000001","1"
"-113.23124299999999","1"
"-86.705214","1"
"-83.633729","1"
"-84.313517","1"
"-91.84190500000001","1"
"-101.781974","1"
"-87.317157","1"
"-90.259059","1"
"-72.957746","1"
"-91.37519300000001","1"
"-76.12640999999999","1"
"-91.067298","1"
"-91.398953","1"
"-72.783875","1"
"-111.941195","1"
"-78.440543","1"
"-96.67532800000001","1"
"-80.912215","1"
"-108.80335600000001","1"
"-123.808732","1"
"-93.58329","1"
"-123.04699199999999","1"
"-90.020922","1"
"-86.977646","1"
"-99.962471","1"
"-93.034842","1"
"-86.030208","1"
"-83.701318","1"
"-104.87357","1"
"-78.34777199999999","1"
"-84.767219","1"
"-86.23201800000001","1"
"-87.2663","1"
"-119.10062099999999","1"
"-87.242455","1"
"-76.027169","1"
"-74.933068","1"
"-75.172848","1"
"-112.20046299999998","1"
"-95.77543100000001","1"
"-88.628636","2"
"-74.08786500000001","1"
"-69.034456","1"
"-118.080366","1"
"-105.39984399999999","1"
"-78.94058000000001","1"
"-97.456243","1"
"-97.053926","1"
"-73.831437","1"
"-74.404112","1"
"-72.01038299999999","1"
"-76.340762","1"
"-93.656002","1"
"-88.888574","1"
"-82.442261","1"
"-84.398348","1"
"-87.181268","1"
"-92.16561300000001","1"
"-96.108194","1"
"-100.902047","1"
"-106.66211499999999","1"
"-97.455275","1"
"-82.865684","1"
"-88.835484","1"
"-92.49905600000001","1"
"-74.833404","1"
"-110.57935400000001","1"
"-97.330395","1"
"-122.681032","1"
"-83.434648","1"
"-99.666492","1"
"-95.460685","1"
"-101.122461","1"
"-107.244119","1"
"-74.327865","1"
"-88.787936","1"
"-94.67580500000001","1"
"-75.481531","1"
"-98.13570899999999","1"
"-97.455001","1"
"-98.52436","1"
"-97.988242","1"
"-86.016285","1"
"-88.754797","1"
"-90.129173","1"
"-85.126756","1"
"-97.09059599999999","1"
"-97.613139","1"
"-91.483051","1"
"-86.720515","1"
"-88.299685","1"
"-74.23829599999999","1"
"-95.35633299999999","1"
"-92.049747","1"
"-94.703141","1"
"-110.399266","1"
"-99.32686","1"
"-119.21696299999999","1"
"-97.055616","1"
"-88.581879","1"
"-75.00636999999999","1"
"-89.834101","1"
"-70.879573","1"
"-91.787266","1"
"-117.846594","1"
"-96.926649","1"
"-87.56111899999999","1"
"-86.874942","1"
"-97.599051","1"
"-90.388724","1"
"-98.333112","1"
"-81.72963299999999","1"
"-88.30211700000001","1"
"-80.036169","1"
"-90.612183","1"
"-86.28934100000001","1"
"-101.71422199999999","1"
"-109.66965","1"
"-86.89856800000001","1"
"-86.36783100000001","1"
"-98.874427","1"
"-73.524969","1"
"-92.361362","1"
"-84.97605","1"
"-88.401388","1"
"-83.752662","1"
"-91.774852","1"
"-83.16629499999999","1"
"-110.913082","1"
"-74.25426800000001","1"
"-84.75301400000001","1"
"-78.004312","1"
"-97.215436","1"
"-90.70403","1"
"-70.037162","1"
"-97.515927","1"
"-98.413332","1"
"-111.38671699999999","1"
"-69.378454","1"
"-88.37361800000001","1"
"-82.747582","1"
"-100.301223","1"
"-101.31779300000001","1"
"-104.258036","1"
"-118.19964399999999","1"
"-87.478179","1"
"-81.925489","1"
"-96.277913","1"
"-98.647412","1"
"-97.230565","1"
"-78.307709","1"
"-101.98719200000001","1"
"-118.771425","1"
"-100.278873","1"
"-79.15589200000001","1"
"-88.824409","1"
"-78.766278","1"
"-83.818916","1"
"-90.123213","1"
"-80.937936","1"
"-108.94754099999999","1"
"-94.89641999999999","1"
"-111.10751499999999","1"
"-75.87094499999999","1"
"-96.40644300000001","1"
"-111.76715700000001","1"
"-106.190921","1"
"-94.69888399999999","1"
"-90.124284","1"
"-96.218723","1"
"-87.631414","1"
"-88.04671","1"
"-77.08444899999999","1"
"-103.483195","1"
"-81.495525","1"
"-97.933121","1"
"-86.898575","1"
"-73.119966","1"
"-81.119948","1"
"-72.735712","1"
"-92.36931700000001","1"
"-83.875529","1"
"-91.66469000000001","1"
"-90.438475","1"
"-85.86935799999999","1"
"-84.360453","1"
"-82.517423","1"
"-124.961097","1"
"-98.524976","1"
"-122.214173","1"
"-78.61053199999999","1"
"-91.049296","1"
"-84.60545","1"
"-95.582092","1"
"-122.333795","1"
"-96.263661","1"
"-80.41601899999999","1"
"-91.306154","1"
"-105.166358","1"
"-77.34925799999999","1"
"-84.28056099999999","1"
"-88.268451","1"
"-80.795523","1"
"-70.733967","1"
"-75.556563","1"
"-82.119805","1"
"-83.175881","1"
"-74.26679399999999","1"
"-89.149547","1"
"-78.36614300000001","1"
"-81.77679","1"
"-91.768437","1"
"-74.071167","1"
"-91.759501","1"
"-105.173997","1"
"-110.090046","1"
"-70.74129","1"
"-110.54756699999999","1"
"-92.52131800000001","1"
"-121.84847099999999","1"
"-79.72491099999999","1"
"-87.951605","1"
"-105.17251200000001","1"
"-118.60189","1"
"-89.57145600000001","1"
"-95.967489","1"
"-116.41313999999998","1"
"-97.50874499999999","2"
"-95.970396","1"
"-92.703294","1"
"-79.054803","1"
"-79.690963","1"
"-122.636257","1"
"-98.007868","1"
"-86.532397","1"
"-91.777793","1"
"-80.7276","1"
"-106.217156","1"
"-97.424881","1"
"-85.811836","1"
"-86.900983","1"
"-101.06181099999999","1"
"-84.94824799999999","1"
"-87.241274","1"
"-86.756106","1"
"-83.10480799999999","1"
"-75.250646","1"
"-123.675803","1"
"-97.88334300000001","1"
"-82.683177","1"
"-70.759875","1"
"-156.078381","1"
"-87.716677","1"
"-71.562055","1"
"-87.830087","1"
"-122.10473200000001","1"
"-165.640276","1"
"-81.391405","1"
"-75.614447","1"
"-86.659787","1"
"-72.803415","1"
"-87.726073","1"
"-98.652022","1"
"-77.599598","1"
"-80.272136","1"
"-80.77248900000001","1"
"-69.909014","1"
"-69.18911899999999","1"
"-79.890753","1"
"-105.966151","1"
"-90.4267","1"
"-86.783907","1"
"-121.942774","1"
"-74.785318","1"
"-92.40809","1"
"-97.591613","1"
"-89.004849","1"
"-89.063855","1"
"-90.077611","1"
"-72.137212","1"
"-74.49260699999999","1"
"-96.183603","1"
"-97.70174399999999","1"
"-122.52798","1"
"-80.023201","1"
"-78.841594","1"
"-120.55423799999998","1"
"-90.63641899999999","1"
"-88.762463","1"
"-85.82520699999999","1"
"-97.59021800000001","1"
"-73.067983","1"
"-99.199659","1"
"-91.679868","1"
"-80.413729","1"
"-97.549037","1"
"-123.99233500000001","1"
"-75.636475","1"
"-117.053908","1"
"-89.309269","1"
"-108.957256","1"
"-90.657241","1"
"-99.828687","1"
"-89.744512","1"
"-92.36486500000001","1"
"-121.240991","1"
"-95.712921","1"
"-82.966208","1"
"-75.253682","1"
"-71.0265","1"
"-118.47693500000001","1"
"-87.39198","1"
"-110.329123","1"
"-99.133523","1"
"-90.11976999999999","1"
"-86.50409300000001","1"
"-78.160037","1"
"-81.12015799999999","1"
"-95.193958","1"
"-89.22277700000001","1"
"-73.12495899999999","1"
"-101.642626","1"
"-92.971917","1"
"-97.305205","1"
"-88.938989","1"
"-98.731222","1"
"-79.84542900000001","1"
"-82.608147","1"
"-155.633531","1"
"-91.346941","1"
"-86.652833","1"
"-88.530225","1"
"-96.741608","1"
"-86.014557","1"
"-93.554146","1"
"-82.902526","1"
"-83.173275","1"
"-96.445737","1"
"-83.594612","1"
"-82.913263","1"
"-111.204788","1"
"-84.381192","1"
"-73.34585200000001","1"
"-91.19424599999999","1"
"-106.13040900000001","1"
"-82.894111","1"
"-121.97701599999999","1"
"-105.74618600000001","1"
"-96.26867299999999","1"
"-75.2283","1"
"-123.264347","1"
"-84.54355100000001","1"
"-88.28286999999999","1"
"-87.045316","1"
"-90.409746","1"
"-91.559804","1"
"-76.740773","1"
"-84.791362","1"
"-105.73881599999999","1"
"-88.687761","1"
"-79.920526","1"
"-91.438517","1"
"-82.56348299999999","1"
"-95.097415","1"
"-75.306001","1"
"-97.811061","1"
"-82.447758","1"
"-79.320437","1"
"-90.763622","1"
"-78.562321","1"
"-86.867517","1"
"-71.923914","1"
"-97.954065","1"
"-95.117851","1"
"-82.600909","1"
"-95.01724300000001","1"
"-123.279197","1"
"-104.697147","1"
"-83.05935699999999","1"
"-78.806942","1"
"-95.58450699999999","1"
"-108.225603","1"
"-74.81825400000001","1"
"-90.324155","1"
"-88.21412600000001","1"
"-83.447449","1"
"-90.93594300000001","1"
"-94.527404","1"
"-154.739713","1"
"-91.894798","1"
"-88.27944699999999","1"
"-75.367886","1"
"-83.412322","1"
"-80.86854100000001","1"
"-98.200017","1"
"-96.19765500000001","1"
"-85.933872","1"
"-84.47059","1"
"-92.742829","1"
"-95.244327","1"
"-98.7595","1"
"-82.940876","1"
"-76.835832","1"
"-97.655911","1"
"-106.670868","1"
"-86.17371999999999","1"
"-111.142348","1"
"-88.072822","1"
"-84.945489","1"
"-86.654768","1"
"-82.464221","1"
"-81.027677","1"
"-68.71935","1"
"-81.936493","1"
"-93.877415","1"
"-78.258185","1"
"-100.693939","1"
"-106.612528","1"
"-98.736046","1"
"-88.128303","1"
"-86.55083","1"
